id,content,comments,keywords,tendency,views,date
975546,"알바 지원을 20곳 이상 했지만, 면접 기회가 몇 군데 밖에 없다는 경험을 공유합니다. 20대 초중반에는 지원한 곳의 절반 이상에서 면접 기회를 얻었지만, 30대가 되면서 어려움을 느끼고 있습니다.",20대 중반에도 많은 곳에 지원했지만 면접 기회가 적다는 의견이 있습니다.; 방학 시즌이라 채용 기회가 줄어들었다는 의견이 있습니다.; 구직자 수는 많지만 채용 인원은 적다는 의견이 있습니다.,알바지원; 면접기회; 구직난,경험성,1582,2025-01-12 20:04
975540,"파리크라상과 스타벅스 중 어느 매장에서 일할지 고민 중입니다. 스타벅스는 초기 급여가 적다는 이야기를 들어 고민하고 있으며, 현재 메가 매니저로 근무 중이나 근무 환경이 좋지 않아 이직을 고려 중입니다.",스타벅스의 복지가 더 좋다는 의견이 있습니다.,파리크라상; 스타벅스; 이직,질문성,324,2025-01-12 19:44
975538,"상하차 일을 하면서 육체적보다 정신적으로 힘들다는 경험을 공유합니다. 사수로부터의 스트레스가 크며, 중도 포기를 고려하고 있습니다.",사수의 입장을 이해하라는 의견이 있습니다.; 상하차 작업은 중도 포기를 받아준다는 의견이 있습니다.; 상하차 작업은 육체적으로 힘들지 않다는 의견이 있습니다.,상하차; 중도포기; 스트레스,경험성,694,2025-01-12 19:27
975534,"프랜차이즈 카페에서 첫 알바를 하며 실수를 많이 했다는 경험을 공유합니다. 첫 알바로 인한 실수와 스트레스에 대해 이야기하며, 앞으로 어떻게 개선할지 고민하고 있습니다.",첫 알바에서는 실수가 많을 수 있다는 의견이 있습니다.; 자기 반성은 좋지만 자책은 금물이라는 의견이 있습니다.; 처음에는 힘들지만 익숙해지면 나아질 것이라는 의견이 있습니다.,카페알바; 첫알바; 실수,경험성,1300,2025-01-12 18:49
975533,사업자가 알바생을 구할 때 채용 마감 후 지원자의 이력서를 계속 열람할 수 있는지에 대한 질문입니다.,채용 마감 후에도 이력서를 열람할 수 있다는 의견이 있습니다.; 일부 공고는 마감 후에도 확인이 가능하다는 의견이 있습니다.,이력서; 채용; 알바,질문성,610,2025-01-12 18:28
975532,편의점 점주들이 공고를 주기적으로 갱신하면서 문자 답장을 하지 않는 것에 대한 불만을 표현하고 있습니다. 지원자에게 면접 기회를 주지 않는 점에 대해 불만을 갖고 있습니다.,공고 갱신은 자동으로 이루어진다는 의견이 있습니다.; 사장 입장에서는 많은 연락 중에서 선택할 수밖에 없다는 의견이 있습니다.,편의점; 공고갱신; 면접,경험성,866,2025-01-12 18:19
975530,남사 CU에 지원한 사람들에게 연락이 왔는지에 대한 질문입니다.,,남사CU; 지원; 연락,질문성,263,2025-01-12 18:13
975528,"아파트 전단지 부착 알바를 처음 해보는데 경비나 주민에게 쫓겨날 일이 많을지, 하루에 600장이 많은지에 대한 질문입니다.",경비나 주민에게 쫓겨날 일이 많다는 의견이 있습니다.; 전단지 부착 알바는 쉽지 않다는 의견이 있습니다.,전단지부착; 아파트; 알바,질문성,354,2025-01-12 18:03
975527,편의점 수습 기간 동안 떼어간 금액을 반환받을 수 있는지에 대한 질문입니다. 사장의 설명이 맞는지 확신이 없어 확인하고 싶습니다.,수습기간의 금액 반환이 사장의 자의적인 결정이라는 의견이 있습니다.; 수습 기간에 얼마를 받았는지가 중요하다는 의견이 있습니다.,수습기간; 편의점; 급여,질문성,155,2025-01-12 17:53
975522,펍바에서 높은 시급과 조건을 제시하는 것이 퇴폐적인 일인지 의심하는 내용입니다. 퇴근 시 차로 태워주는 조건도 의심스럽습니다.,바 알바는 문제 소지가 있다는 의견이 있습니다.; 높은 시급은 다른 조건이 있을 수 있다는 의견이 있습니다.,펍바; 시급; 퇴폐,질문성,538,2025-01-12 17:32
975521,쿠팡에서 피어싱 착용 시 문제가 되는지에 대한 질문입니다. 피어싱을 빼지 않고 살색 테이프로 가리면 문제가 없는지 궁금해하고 있습니다.,피어싱 착용은 문제가 없다는 의견이 있습니다.; 살색 테이프로 가리면 문제가 없다는 의견이 있습니다.,피어싱; 쿠팡; 보안,질문성,504,2025-01-12 17:16
975520,알바 관련 고민을 여기에 쓰지 말라는 경고입니다. 악의적이거나 비난하는 댓글이 많다는 이유를 들고 있습니다.,악의적인 댓글을 신경쓰지 말라는 의견이 있습니다.; 차단 기능을 사용하라는 의견이 있습니다.,알바; 악의적댓글; 고민,경험성,761,2025-01-12 17:13
975518,오산역 7층 저온센터 출근이 일방적으로 취소되었다는 경험을 공유합니다. 공진 하이테크의 신뢰성을 의심하고 있습니다.,이곳의 평판이 좋지 않다는 의견이 있습니다.,오산역; 저온센터; 공진하이테크,경험성,413,2025-01-12 17:12
975516,뷰티맥스 정남에서의 근무 환경에 대한 질문입니다. 미끌거리는 마스크팩 작업의 난이도와 라인 속도에 대해 궁금해하고 있습니다.,관리자와 기존 직원의 태도가 좋지 않다는 의견이 있습니다.; 근무 환경이 좋지 않다는 의견이 있습니다.,뷰티맥스; 근무환경; 관리자,질문성,252,2025-01-12 16:51
975514,일도그룹에 대한 후기를 요청하는 내용입니다. 처음이라 걱정된다고 합니다.,일도그룹은 부동산 관련 회사라는 의견이 있습니다.; 면접 후 감이 안 좋으면 피하라는 의견이 있습니다.,일도그룹; 부동산; 면접,질문성,315,2025-01-12 16:39
975513,쿠팡 경기광주3센터에서 피어싱 착용이 가능한지에 대한 질문입니다. 피어싱을 빼지 않고 가리는 방법에 대해 고민하고 있습니다.,,피어싱; 경기광주3센터; 쿠팡,질문성,281,2025-01-12 16:35
975512,주차요원 알바가 초보 운전자에게 적합한지에 대한 질문입니다. 발레파킹과 주차 안내의 차이를 궁금해하고 있습니다.,단순 주차 안내는 문제가 없다는 의견이 있습니다.; 발레파킹은 초보 운전자에게 적합하지 않다는 의견이 있습니다.,주차요원; 발레파킹; 운전,질문성,308,2025-01-12 16:33
975508,알바 면접에서 합격 통보를 받았으나 이후 불합격 처리되었다는 경험을 공유합니다. 연락이 없어 불안한 상황입니다.,이런 경우는 다른 곳을 알아보라는 의견이 있습니다.; 한 곳만 기다리지 말라는 의견이 있습니다.,알바; 면접; 불합격,경험성,599,2025-01-12 16:23
975507,마시모두띠 현대 판교점의 파트타이머 모집에 대한 연락을 받은 분이 있는지 궁금합니다.,,마시모두띠; 현대 판교점; 파트타이머,질문성,1,2025-01-12 16:06
975506,"쿠팡의 물류센터에서 일하면서 경험한 텃세와 불쾌한 일들을 공유합니다. 큰 박스를 가져가거나 박스테이프를 가져가는 등의 상황에서 불편함을 느꼈습니다. 또한, 쿠팡 내의 일부 센터에서는 괴롭힘 방지를 위한 테스트가 진행되고 있는 것 같습니다.",쿠팡에서 텃세가 심하다는 의견이 많습니다.; 특정 센터에서만 유독 이상한 분위기가 느껴진다는 의견이 있습니다.; 쿠팡에서 경찰이 오는 이유가 도난 및 성추행 때문이라는 이야기가 있습니다.; 차단한 센터에서 이상한 분위기를 경험했다는 의견이 있습니다.,쿠팡; 물류센터; 텃세; 괴롭힘; 경찰,경험성,436,2025-01-12 15:56
975503,CJ 곤지암 물류센터에서의 상하차 작업 중 부당한 대우를 받은 경험을 공유합니다. 상하차 방법을 제대로 알려주지 않고 소리를 지르며 물건을 던지는 등의 행동을 보였습니다.,CJ 곤지암 물류센터는 부당한 대우로 최악이라는 의견이 많습니다.; 직장 내 괴롭힘과 텃세에 대한 문제를 제기하는 의견이 있습니다.; 인권위원회에 신고할 것을 권장하는 의견이 있습니다.; 시대에 뒤떨어진 태도를 보인다는 의견이 있습니다.,CJ 곤지암; 상하차; 물류센터; 직장 내 괴롭힘,경험성,659,2025-01-12 15:34
975500,근무 조건과 상세요강에 명시된 근무 시간이 다를 경우 어떤 조건이 맞는지에 대해 문의합니다.,확정 문자를 받아보면 알 수 있다는 의견이 있습니다.,근무 조건; 상세요강; 근무 시간,질문성,144,2025-01-12 15:11
975498,"나폴레옹 빵집에서의 부당한 근무 환경을 공유합니다. 인력이 부족한 상황에서 과도한 업무가 요구되며, 출근 시간도 매우 일찍 도착해야 하는 문제가 있습니다.",집이 멀면 20분 전에 출근하는 것은 힘들다는 의견이 있습니다.,나폴레옹 빵집; 근무 환경; 출근 시간,경험성,313,2025-01-12 14:52
975497,서울 지역에서 주급을 지급하는 알바를 찾고 있습니다. 어떤 직종이 주급을 주는지 알고 싶습니다.,"건설 현장, 생산직, 물류, 기간제 알바 등이 주급을 지급한다는 정보가 있습니다.",서울; 주급; 알바; 직종,질문성,237,2025-01-12 14:49
975495,교복 시착 관리 단기 알바를 해보신 분이 있는지 궁금합니다.,,교복 시착; 단기 알바; 경험 공유,질문성,143,2025-01-12 14:26
975494,"잇올 스파르타 노원 1관에서 알바를 하지 말라는 경고를 공유합니다. 무례한 실장과 휴게 시간의 부당함, 체계 없는 회사의 문제를 지적합니다.",하루에 14시간 일하는 것은 지나치다는 의견이 있습니다.,잇올 스파르타; 노원 1관; 알바; 근무 환경,경험성,270,2025-01-12 14:25
975492,(주)큐브원 경기 이천 식품공장에서 근무할 분을 찾고 있습니다. 면접을 보러 갈 예정입니다. 천안에서 면접을 보러 가는 분이 있는지 궁금합니다.,,큐브원; 경기 이천; 식품공장; 면접,질문성,139,2025-01-12 14:12
975491,알바생의 시급 인상과 근무 시간 조정 요구에 대해 사장님과 관리자의 대응이 다르다는 의문을 제기합니다. 사장은 관리자에게 맞춰주라고 하지만 관리자는 실제로 맞춰주지 않는 경우가 많습니다.,알바의 시급 인상 요구가 잘 받아들여지지 않는다는 의견이 있습니다.; 관리자가 사장의 지시를 잘 전달하지 않는다는 의견이 있습니다.; 알바는 언제든 대체 가능한 인력이라는 의견이 있습니다.,알바; 시급 인상; 근무 시간; 사장; 관리자,질문성,259,2025-01-12 14:12
975490,온라인 상품권 등록 알바에 대해 알고 싶습니다. 보이스피싱 수법과 관련이 있는지 걱정됩니다.,,온라인 상품권; 알바; 보이스피싱,질문성,135,2025-01-12 14:10
975489,단기 공고에 지원했으나 연락이 없어 불만을 제기합니다. 이력서를 보냈지만 연락이 없고 약속된 일정도 사라졌습니다.,지원 후 연락이 없는 경우가 많다는 의견이 있습니다.,단기 공고; 이력서; 연락; 지원,경험성,184,2025-01-12 14:07
975488,"경기 남부 지역에서 알바를 구하는데 비매너가 많다는 경험을 공유합니다. 구인 공고가 내려지지 않고, 연락 후에도 잠수타는 경우가 많습니다.",알바들이 추노하는 경우가 많다는 의견이 있습니다.; 구인 구직 문화에 문제가 있다는 의견이 있습니다.,경기 남부; 알바; 구인 공고; 비매너,경험성,863,2025-01-12 13:56
975487,알바 대타로 주말에 9시간 일하는데 30분 밥을 밖에서 먹으라는 요구가 부당하다고 느낍니다.,식사 시간을 포함하여 휴게 시간을 요구하는 것이 필요하다는 의견이 있습니다.,알바 대타; 식비; 휴게 시간,경험성,218,2025-01-12 13:52
975480,"카페에서 연예인 모델의 컵홀더를 주지 않는데, 손님이 요청할 경우 어떻게 대처해야 할지 궁금합니다.",가게 주인의 방침에 따라야 한다는 의견이 있습니다.,카페; 컵홀더; 연예인 모델; 손님 요청,질문성,305,2025-01-12 12:50
975478,12월 급여가 덜 들어온 것 같아 어떻게 확인하고 해결할지에 대해 고민합니다. 급여명세서와 시간 계산을 요청할 필요가 있습니다.,급여명세서를 요청하고 분석하라는 의견이 있습니다.,급여; 명세서; 확인; 12월,질문성,240,2025-01-12 12:31
975477,갈산역에서 유아용 책자 노트 아웃소싱을 경험한 분의 의견을 듣고 싶습니다.,생산직 알바의 실제 경험이 광고와 다르다는 의견이 있습니다.,갈산역; 유아용 책자; 아웃소싱; 경험,질문성,146,2025-01-12 12:28
975475,"알바하는데 등기부등본을 제출하라는 요구를 받았습니다. 이는 일반적이지 않은 요구이며, 잘못 전달된 것 같습니다.",등기부등본 제출 요구는 비정상적이라는 의견이 많습니다.,등기부등본; 알바; 제출,경험성,530,2025-01-12 11:40
975471,이상한 학원은 학원법 위반 사항으로 교육청에 신고할 수 있다는 정보를 공유합니다. 학원 근무자들이 자신의 권리를 찾기 위한 방법을 설명합니다.,학원법 위반을 신고할 수 있다는 다양한 방법이 공유되고 있습니다.,학원; 학원법 위반; 교육청; 신고,경험성,1,2025-01-12 10:32
975470,28살 무경력 무스펙으로 취업에 대한 고민을 공유합니다. 경계선 지능으로 인해 일자리 찾기가 어렵다는 어려움을 토로합니다.,눈을 낮춰 시도해보라는 조언이 있습니다.; 국민취업지원제도를 활용하라는 조언이 있습니다.; 무경력자도 할 수 있는 일을 찾아보라는 의견이 있습니다.,무경력; 무스펙; 취업 고민; 경계선 지능,경험성,933,2025-01-12 10:30
975469,평택 마켓컬리에서 일하다가 텃세와 갑질로 인해 스트레스를 받았습니다. 직원들과 일용직 근로자들 간의 불편한 관계와 불친절한 태도로 인해 일하기 어려운 환경입니다. 이러한 이유로 퇴사 결정을 내렸습니다.,"고생하셨어요. 더 좋은 곳을 찾으시길 바랍니다.; 물류 업계는 일이 힘들고 텃세가 심한 곳이 많습니다.; 관리자들의 텃세가 심하고, 사원들 간에도 불편한 관계가 있습니다.",평택 마켓컬리; 텃세; 직장 내 갑질,경험성,1074,2025-01-12 10:26
975468,학원들이 알바생들을 부당하게 대하는 경우가 많습니다. 학원법 위반 사항을 교육청에 신고하면 해결할 수 있습니다. 학원비 환불 문제나 알바비 지급 지연 문제도 신고를 통해 해결할 수 있습니다.,,학원법 위반; 교육청 신고; 알바생 권리,질문성,206,2025-01-12 10:23
975467,오산역 신규물류센터에서 야간 근무를 해보신 분 계신가요? 근무 환경이 어떤지 궁금합니다.,오산역 물류센터는 가기 어렵습니다.,오산역; 신규물류센터; 야간 근무,질문성,334,2025-01-12 10:16
975466,"공고에 퇴직금 지급을 명시했으나, 근로계약서 작성 시 계약 기간을 분할하여 퇴직금을 지급하지 않으려는 꼼수를 발견했습니다.",그것은 법적으로 문제가 될 수 있습니다.,퇴직금; 근로계약서; 법적 문제,경험성,165,2025-01-12 10:15
975465,일자리가 너무 부족하여 원하는 직장을 찾기 어렵습니다. 경기 침체로 인해 일자리 구하기가 힘든 상황입니다.,경기 침체로 인한 일자리 부족 문제가 있습니다.; 경제적 어려움으로 인한 불안감이 큽니다.,일자리 부족; 경기 침체; 경제적 어려움,경험성,822,2025-01-12 09:43
975464,"여행을 위해 주 6일 알바를 하고 싶지만, 중간에 2주간 빠져도 되는 곳을 찾기 어렵습니다. 기존 알바를 유지하며 추가로 일할 수 있는 방법이 있을까요?",2주간 빠지는 것은 어렵습니다.; 관리자 입장에서는 인력관리가 중요합니다.,알바; 여행; 인력관리,질문성,471,2025-01-12 09:27
975461,메리츠화재 부천 보험청구 입력 업무에 야근이 있는지 궁금합니다. 컴퓨터가 6시에 자동으로 꺼진다고 들었습니다.,메리츠화재에 직접 문의하세요.,메리츠화재; 보험청구; 야근,질문성,165,2025-01-12 09:01
975460,"쿠팡 물류센터에서 피어싱 착용이 가능한지 궁금합니다. 귀걸이가 아닌 귀에 딱 붙는 피어싱을 하고 있는데, 규칙이 변경되었을까 걱정입니다.",플라스틱 피어싱을 사용하거나 다른 방법을 찾아보세요.; 기존에 피어싱을 착용한 사람도 있었습니다.,쿠팡; 피어싱; 근무 규칙,질문성,230,2025-01-12 08:28
975458,설 연휴에 적합한 알바를 찾고 있습니다. 선물세트 포장이 좋다고 들었습니다.,선물세트 포장 알바는 급여가 바로 지급됩니다.; 위치 정보를 공유해 주세요.,설 연휴; 알바; 선물세트 포장,질문성,685,2025-01-12 07:01
975457,정수기 필터 조립 및 포장 알바에 대해 구체적인 정보가 필요합니다. 어떤 일을 하는지 궁금합니다.,필터 조립은 어렵지 않습니다.; 회사마다 작업 방식이 다릅니다.,정수기 필터; 조립 포장; 아웃소싱,질문성,449,2025-01-12 06:59
975439,주휴수당 관련 문제는 고용주나 고용노동부에 직접 문의하는 것이 효과적입니다. 온라인 커뮤니티에서 답변을 기다리기보다 1350 상담 전화를 통해 해결하는 것이 빠릅니다.,,주휴수당; 고용노동부; 근로 상담,질문성,128,2025-01-12 01:57
975435,주휴수당은 법적으로 주 15시간 이상 근무 시 지급되어야 합니다. 공고에 명시되지 않았다면 불법입니다.,주휴수당은 법적으로 주 15시간 이상 근무 시 지급해야 합니다.,주휴수당; 법적 의무; 근로 시간,질문성,265,2025-01-12 00:08
975434,"알바몬에서 구인을 활발히 하는 기업이지만, 채용 횟수가 명시되지 않아 의문입니다.",,알바몬; 구인; 채용 횟수,질문성,414,2025-01-12 00:07
975431,알바 모집 공고는 쉽게 이해할 수 있는 제목과 내용을 사용해야 합니다. 반복적인 공고는 효과가 떨어집니다.,,알바 모집; 공고; 제목,경험성,1,2025-01-11 23:37
975429,"LG유플러스 천안점에서 3개월 근무 후 권고사직을 통보받았습니다. 나이 제한을 이유로 들었으며, 이후 다른 채용 공고에 지원했으나 연락이 오지 않아 불만을 토로합니다.",,LG유플러스; 권고사직; 채용 공고,경험성,317,2025-01-11 23:28
975428,올리브영 면접에서 지원한 시간대와 다른 시간대를 요청할 경우 무례해 보일지 고민입니다. 면접 시 금토일 미들로 변경 가능성을 문의할 계획입니다.,면접 시 시간대 변경 가능성을 어필하세요.; 시간대 변경 요청은 무례하지 않습니다.,올리브영; 면접; 시간대,질문성,598,2025-01-11 23:26
975426,"GS 네트웍스 발안 저온 냉장 냉동 물류 센터에서의 경험은 부정적이었습니다. 관리자와 동료 간의 갈등이 심하며, 일하는 환경이 좋지 않았습니다.",물류센터의 열악한 환경을 감안해야 합니다.; 쿠팡은 비교적 나은 환경입니다.,GS 네트웍스; 물류 센터; 근무 환경,경험성,680,2025-01-11 23:12
975424,편의점 알바 중 손님이 담배를 훔쳐가 재고가 부족한 상황입니다. 점장님께 CCTV 확인을 요청하고 재고 문제를 해결하려고 합니다.,상황을 메모하고 보고하세요.; 재고 문제는 점장이 처리할 것입니다.,편의점; 담배 도난; 재고 문제,질문성,522,2025-01-11 23:07
975423,"알바를 그만두고 싶지만, 근로계약서에 3개월 근무 의무가 명시되어 있어 걱정입니다. 근로법에 위반되지 않는지 확인이 필요합니다.",3개월 의무근무는 근로법 위반입니다.; 퇴사는 자유롭게 가능합니다.,알바; 근로계약서; 퇴사,질문성,711,2025-01-11 22:59
975422,아웃백 일산점의 근무 분위기가 궁금합니다.,아웃백 일산점의 분위기는 좋았습니다.,아웃백; 일산점; 근무 분위기,질문성,123,2025-01-11 22:48
975418,"알바 지원 후 일정 확인 연락을 받았으나, 답장이 없어 불합격인지 궁금합니다.",답장이 없는 경우 불합격일 가능성이 높습니다.,알바 지원; 연락; 불합격,질문성,449,2025-01-11 22:28
975417,"온라인 쇼핑몰 검수팀에서 일년 60회 이상 채용 공고를 진행하는데, 일이 힘든 것인지 궁금합니다.",,온라인 쇼핑몰; 검수팀; 채용 공고,질문성,241,2025-01-11 22:27
975416,"알바 거리로 지하철역까지 15분 걷고 6분 지하철을 타야 하는데, 적당한 거리인지 궁금합니다.",그 정도 거리는 괜찮습니다.; 가까운 거리입니다.,알바 거리; 지하철; 거리,질문성,461,2025-01-11 22:26
975414,안성 죽산에 위치한 네오티스에서 근무 예정입니다. 부서가 정해지지 않아 정보를 구하고 있습니다.,,네오티스; 안성; 근무,질문성,106,2025-01-11 22:12
975413,"명절에 쿠팡 외 다른 단기 알바를 찾고 있지만, 구인하는 곳이 없습니다.",쿠팡 외 다른 곳도 구하기 어려울 수 있습니다.,명절; 단기 알바; 쿠팡,질문성,363,2025-01-11 22:10
975412,버거킹 지원 후 연락이 없어 포기해야 할지 고민입니다. 급구라는 공고였지만 아직 연락이 없습니다.,다른 곳에도 지원해 보세요.,버거킹; 지원; 연락,질문성,207,2025-01-11 22:01
975411,주휴수당은 주 15시간 이상 근무 시 지급되어야 합니다. 근로계약서를 확인 후 고용노동부에 상담이 필요합니다.,주휴수당은 근로계약서와 주 만근 조건을 충족해야 합니다.,주휴수당; 근로계약서; 고용노동부,질문성,283,2025-01-11 21:52
975409,고졸이면 서비스직 알바를 많이 하는지 궁금합니다.,,고졸; 서비스직; 알바,질문성,179,2025-01-11 21:45
975408,중학생이 알바를 하고 싶어 하지만 법적으로 어려운 상황입니다. 학업에 집중하는 것이 좋습니다.,중학생은 법적으로 알바가 불가능합니다.; 공부에 집중하세요.,중학생; 알바; 법적 제한,질문성,554,2025-01-11 21:33
975406,알바 면접 후 불합격 문자를 받았을 때 답장을 어떻게 해야 할지 고민입니다.,불합격 시 답장은 하지 않아도 됩니다.,알바 면접; 불합격; 답장,질문성,568,2025-01-11 21:17
975405,면접 시 보건증을 요구하는 이유가 합격 후가 아닌 면접 때 필요한 이유가 궁금합니다.,인력이 급해서 바로 일할 사람을 필요로 하기 때문입니다.,면접; 보건증; 즉시 채용,질문성,467,2025-01-11 21:15
975404,지옥 불구덩이에서 벗어나지 말고 사라졌으면 좋겠다는 부정적인 의견을 표현합니다.,,지옥; 부정적인 의견; 사라짐,경험성,1,2025-01-11 21:13
975402,관심 기업에 지원서를 넣었으나 미열람으로 끝나는 경우가 있어 실망스럽습니다.,다음에는 좋은 기회가 올 것입니다.; 거의 미열람 상태입니다.,미열람; 지원서; 관심 기업,경험성,262,2025-01-11 20:53
975401,사람들을 불러놓고 시간을 낭비하게 만드는 상황이 매우 황당합니다. 기본적인 매너가 필요합니다.,공부해서 대기업에 가라는 비아냥; 무작위라는 단어 교정; 시비 거는 사람에 대한 비판,시간 낭비; 매너; 황당한 상황,경험성,633,2025-01-11 20:46
975400,안성 CU센터의 근무 환경에 대한 정보를 구하고자 합니다.,불평불만 있는 사람들만 글을 적어 부정적으로 보일 수 있습니다.; 안성 CU센터는 괴기스러운 회사라는 의견이 있습니다.; 나이 많은 관리자들의 비정상적인 행동에 대한 비판이 있습니다.,안성 CU센터; 근무 환경; 부정적인 평판,질문성,211,2025-01-11 20:38
975399,사람을 불러놓고 시간을 낭비하게 만드는 상황에 대한 불만을 표현합니다. 기본적인 매너가 필요합니다.,,시간 낭비; 매너; 불만,경험성,1,2025-01-11 20:33
975398,"관리자의 과도한 지적과 감시에 대한 불만을 토로하며, 직장 내 괴롭힘으로 신고할 수 있는지를 묻습니다.",증거를 모아 직장 내 괴롭힘으로 신고하세요.; 증거 확보 후 이직을 고려하세요.; 녹음하여 증거를 확보한 후 신고를 권장합니다.,직장 내 괴롭힘; 관리자; 신고,질문성,354,2025-01-11 20:29
975394,예전 회사로 다시 일하러 가고 싶은데 사장님이 받아줄지 고민됩니다.,재입사는 기본적으로 어렵습니다.; 퇴사한 곳으로 돌아가는 것은 추천하지 않습니다.; 재입사가 가능한 경우도 있지만 대부분 불가능합니다.,재입사; 예전 회사; 고민,질문성,538,2025-01-11 19:58
975392,"마트 명절 스태프로 일하게 되었으며, 면접 없이 채용된 것이 신기합니다.",이력서에 특별한 경력이 없어도 운이 좋았습니다.,마트 스태프; 채용; 이력서,경험성,289,2025-01-11 19:40
975390,편의점 알바가 처음인데 많이 힘든지에 대해 묻습니다.,편의점 알바는 크게 힘들지 않지만 진상 고객 때문에 귀찮을 수 있습니다.; 사장에 따라 업무 강도가 달라질 수 있습니다.,편의점 알바; 업무 강도; 고객,질문성,395,2025-01-11 19:32
975387,전화 지원 버튼을 눌렀을 때 기업이 내 정보를 볼 수 있는지 궁금합니다.,,전화 지원; 개인 정보; 기업,질문성,160,2025-01-11 19:10
975386,KN.NV라는 곳에 대한 부정적인 의견을 표현하며 조심할 것을 권장합니다.,하루 일하고 마음에 안 들면 다른 곳을 찾는 사람들의 특징입니다.,부정적인 의견; 조심; KN.NV,경험성,647,2025-01-11 19:10
975385,홀서빙 알바를 처음 해봤는데 실수가 많아서 그만두게 되었습니다.,,홀서빙; 알바; 실수,경험성,265,2025-01-11 19:07
975384,"이천 로젠에서 일할지 고민 중이며, 후기를 듣고 싶습니다.",택배 상하차는 체력적으로 힘들 수 있습니다.; 직접 경험해보는 것도 좋습니다.,이천 로젠; 택배; 상하차,질문성,244,2025-01-11 19:06
975383,배달 지연 시 고객에게 어떻게 설명해야 할지 조언을 구합니다.,취소나 환불을 제안하고 지연 사정을 설명하세요.,배달 지연; 고객 응대; 조언,질문성,425,2025-01-11 18:55
975382,천안 케이원전자 면접에 동반할 사람을 찾고 있습니다. 기숙사를 사용할 예정입니다.,면접을 가지 말라는 의견이 있습니다.; 기숙사 사용자는 여러 명 있습니다.,천안 케이원전자; 면접; 기숙사,질문성,298,2025-01-11 18:47
975381,의정부 ㅅㅁ병원 주차 알바를 할지 고민 중입니다.,,의정부 병원; 주차 알바; 고민,질문성,147,2025-01-11 18:45
975379,쿠팡 천안 6센터의 근무 환경에 대해 묻습니다.,신규로 가면 할 만한 편입니다.,쿠팡 천안 6센터; 근무 환경; 신규,질문성,242,2025-01-11 18:30
975378,홀서빙 알바 면접 시 근무 기간이 짧은 것이 마이너스가 될지 궁금합니다.,짧게 일하더라도 성실한 태도를 보이면 이해 받을 수 있습니다.,홀서빙 알바; 근무 기간; 면접,질문성,207,2025-01-11 18:25
975377,쿠팡 알바의 급여 체계에 대해 궁금합니다. 일한 파트에 따라 다르게 받는지 묻습니다.,근무 파트에 따라 급여가 다릅니다.,쿠팡 알바; 급여 체계; 근무 파트,질문성,247,2025-01-11 18:22
975376,개인 빵집 아르바이트에 대해 알고 싶습니다. 가게 규모는 작습니다.,,개인 빵집; 아르바이트; 가게 규모,질문성,150,2025-01-11 18:17
975375,청학리 PC방은 비추천합니다. 최저임금도 받기 어렵습니다.,,청학리; PC방; 최저임금,경험성,64,2025-01-11 18:15
975374,"아르바이트를 하면서 이상한 사람들을 만나게 됩니다. 무시가 최선책일 수 있으며, 그런 곳은 피하는 것이 좋습니다.","아르바이트에서 이상한 사람을 많이 만나며, 무시가 최선책이라는 의견입니다.; 사람으로서 최소한의 대우는 받아야 한다고 생각합니다.",아르바이트; 이상한 사람; 대우,경험성,291,2025-01-11 18:09
975371,"트레이더스의 특정 지점은 직원들 간의 텃세가 심하고, 주류 코너에서 감시가 심합니다. 다른 지점이 더 나을 수 있습니다.",,트레이더스; 텃세; 주류 코너,경험성,145,2025-01-11 17:44
975367,알바 면접을 20곳이나 다녔지만 합격하지 못했습니다. 경력직만 뽑는 곳이 많아 힘듭니다.,자신감을 잃지 말고 계속 지원하라는 조언입니다.; 현재 시장 상황에서 자리가 적어 경력자를 선호한다고 합니다.; 본인 잘못이 아니라는 의견입니다.,아르바이트 면접; 경력직; 지원,경험성,789,2025-01-11 17:25
975366,주휴수당은 주 15시간 이상 근무 시 발생한다고 알고 있습니다. 하지만 앱 계산에는 주휴수당이 포함되지 않아 궁금합니다.,,주휴수당; 근무 시간; 알바 앱,질문성,170,2025-01-11 17:22
975365,한 회사의 채용 횟수가 130회 이상인 것이 걱정됩니다. 사장이나 일이 문제가 있을 가능성이 있습니다.,채용 횟수가 많아 문제가 있을 것이라는 의견입니다.,채용 횟수; 회사 문제; 고용,질문성,347,2025-01-11 17:19
975360,"에슐리 AK 기흥점은 주휴 수당을 주지 않으려 하며, 정치적인 문제가 있습니다. 주류는 제공되지 않습니다.",,에슐리; 주휴수당; 정치적인 문제,경험성,165,2025-01-11 16:40
975358,알바를 신청했지만 아직 미열람 상태입니다. 이미 채용이 끝난 것인지 궁금합니다.,탈락 가능성이 있다는 의견입니다.,아르바이트 신청; 미열람; 채용,질문성,481,2025-01-11 16:39
975357,"이천 쿠팡 물류 알바에 지원했는데, 출근 1시간 전 연락을 받았습니다. 사기일 가능성이 있는지 궁금합니다.",,쿠팡; 물류 알바; 사기,질문성,1,2025-01-11 16:32
975353,올리브영 알바 면접 후 며칠 뒤에 합격 여부 연락을 받나요?,마음에 들면 바로 연락이 온다는 의견입니다.,올리브영; 아르바이트 면접; 합격 여부,질문성,358,2025-01-11 16:18
